pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"DG1 1AA","DG1  1AA","DG1 1AA","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","1","297306","0576203","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008561","08C28","S99999999","S01001014","S02000186","2","2B2","S00098280","S01007612","S02001430","S34000120","S03000005","S99999999","2","2B1",55.069639,-3.609728,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1AD","DG1  1AD","DG1 1AD","198608","199512","S99999999","S99999999","S12000006","S13002888","S99999999","1","297310","0576200","8","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008561","08C28","S99999999","S01001014","S02000186","2","2B2","S00098280","S01007612","S02001430","S34000120","S03000005","S99999999","2","2B1",55.069613,-3.609664,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1AE","DG1  1AE","DG1 1AE","199906","201209","S99999999","S99999999","S12000006","S13002888","S99999999","1","297283","0576151","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008561","08C28","S99999999","S01001014","S02000186","2","2B2","S00098280","S01007612","S02001430","S34000120","S03000005","S99999999","2","2B1",55.069167,-3.610069,"S99999999","","S23000009",392,"S99999999","S99999999","S00146516","S01015287","S02002832","2"
"DG1 1AF","DG1  1AF","DG1 1AF","202211","","S99999999","S99999999","S12000006","S13002887","S99999999","0","299099","0579173","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008308","08C30","S99999999","S01001046","S02000188","3","1A2","S00098021","S01007622","S02001433","S34000925","S03000005","S99999999","3","8A1",55.096685,-3.582715,"S99999999","","S23000009",3445,"S99999999","S99999999","S00146320","S01015298","S02002835","3"
"DG1 1AG","DG1  1AG","DG1 1AG","200607","","S99999999","S99999999","S12000006","S13002887","S99999999","0","298292","0589202","1","S08000017","S99999999","S92000003","S99999999","0","S14000074","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00007549","08C30","S99999999","S01001069","S02000191","6","3A2","S00097211","S01007566","S02001421","S34000775","S03000005","S99999999","6","1B3",55.186604,-3.598953,"S99999999","","S23000009",4199,"S99999999","S99999999","S00146111","S01015239","S02002823","5"
"DG1 1AH","DG1  1AH","DG1 1AH","202304","","S99999999","S99999999","S12000006","S13002887","S99999999","0","299057","0579273","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008308","08C30","S99999999","S01001046","S02000188","3","1A2","S00098021","S01007622","S02001433","S34000925","S03000005","S99999999","3","8A1",55.097575,-3.583408,"S99999999","","S23000009",3445,"S99999999","S99999999","S00146320","S01015298","S02002835","3"
"DG1 1AJ","DG1  1AJ","DG1 1AJ","202401","","S99999999","S99999999","S12000006","S13002887","S99999999","0","299502","0580148","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008325","08C31","S99999999","S01001048","S02000189","3","4C2","S00098039","S01007620","S02001432","S34000884","S03000005","S99999999","3","6B3",55.105525,-3.576747,"S99999999","","S23000009",5782,"S99999999","S99999999","S00146310","S01015296","S02002834","3"
"DG1 1AU","DG1  1AU","DG1 1AU","200006","200710","S99999999","S99999999","S12000006","S13002888","S99999999","1","297316","0576211","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008561","08C28","S99999999","S01001014","S02000186","2","2B2","S00098280","S01007612","S02001430","S34000120","S03000005","S99999999","2","2B1",55.069713,-3.609574,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1AX","DG1  1AX","DG1 1AX","200201","200203","S99999999","S99999999","S12000006","S13002888","S99999999","1","297316","0576211","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008561","08C28","S99999999","S01001014","S02000186","2","2B2","S00098280","S01007612","S02001430","S34000120","S03000005","S99999999","2","2B1",55.069713,-3.609574,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BA","DG1  1BA","DG1 1BA","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297325","0576210","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008561","08C28","S99999999","S01001014","S02000186","2","2B2","S00098280","S01007612","S02001430","S34000120","S03000005","S99999999","2","2B1",55.069706,-3.609433,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BB","DG1  1BB","DG1 1BB","198001","199512","S99999999","S99999999","S12000006","S13002888","S99999999","1","297310","0576200","8","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008561","08C28","S99999999","S01001014","S02000186","2","2B2","S00098280","S01007612","S02001430","S34000120","S03000005","S99999999","2","2B1",55.069613,-3.609664,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BD","DG1  1BD","DG1 1BD","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297309","0576174","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008561","08C28","S99999999","S01001014","S02000186","2","2B2","S00098280","S01007612","S02001430","S34000120","S03000005","S99999999","2","2B1",55.069379,-3.609670,"S99999999","","S23000009",392,"S99999999","S99999999","S00146516","S01015287","S02002832","2"
"DG1 1BF","DG1  1BF","DG1 1BF","199712","","S99999999","S99999999","S12000006","S13002888","S99999999","1","297258","0576181","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000110","S03000005","S99999999","2","7A2",55.069431,-3.610471,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BG","DG1  1BG","DG1 1BG","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297240","0576217","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000110","S03000005","S99999999","2","7A2",55.069751,-3.610766,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BH","DG1  1BH","DG1 1BH","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297202","0576262","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000108","S03000005","S99999999","2","7A2",55.070147,-3.611377,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BJ","DG1  1BJ","DG1 1BJ","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","1","297101","0576249","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000108","S03000005","S99999999","2","7A2",55.070010,-3.612953,"S99999999","","S23000009",392,"S99999999","S99999999","S00146532","S01015287","S02002832","2"
"DG1 1BL","DG1  1BL","DG1 1BL","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297222","0576177","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008561","08C28","S99999999","S01001014","S02000186","2","2B2","S00098280","S01007612","S02001430","S34000120","S03000005","S99999999","2","2B1",55.069388,-3.611033,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BN","DG1  1BN","DG1 1BN","199806","200209","S99999999","S99999999","S12000006","S13002888","S99999999","1","297252","0576135","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008105","08C28","S99999999","S01001014","S02000186","2","5C2","S00097812","S01007612","S02001430","S34000111","S03000005","S99999999","2","7B3",55.069017,-3.610548,"S99999999","","S23000009",392,"S99999999","S99999999","S00146516","S01015287","S02002832","2"
"DG1 1BQ","DG1  1BQ","DG1 1BQ","198001","199502","S99999999","S99999999","S12000006","S13002888","S99999999","1","297250","0576230","8","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000110","S03000005","S99999999","2","7A2",55.069870,-3.610614,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BS","DG1  1BS","DG1 1BS","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297170","0576283","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000108","S03000005","S99999999","2","7A2",55.070329,-3.611885,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BT","DG1  1BT","DG1 1BT","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297243","0576288","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000110","S03000005","S99999999","2","7A2",55.070389,-3.610744,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BU","DG1  1BU","DG1 1BU","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297202","0576329","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000110","S03000005","S99999999","2","7A2",55.070749,-3.611401,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BW","DG1  1BW","DG1 1BW","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297173","0576255","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000108","S03000005","S99999999","2","7A2",55.070079,-3.611828,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BX","DG1  1BX","DG1 1BX","199512","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297249","0576234","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000110","S03000005","S99999999","2","7A2",55.069906,-3.610631,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BY","DG1  1BY","DG1 1BY","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297219","0576368","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000110","S03000005","S99999999","2","7A2",55.071103,-3.611149,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1BZ","DG1  1BZ","DG1 1BZ","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297276","0576428","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008084","08C29","S99999999","S01001022","S02000186","2","6C2","S00097788","S01007613","S02001431","S34000917","S03000005","S99999999","2","5A3",55.071654,-3.610278,"S99999999","","S23000009",3606,"S99999999","S99999999","S00146508","S01015289","S02002833","2"
"DG1 1DA","DG1  1DA","DG1 1DA","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","1","297294","0576403","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008084","08C29","S99999999","S01001022","S02000186","2","6C2","S00097788","S01007613","S02001431","S34000917","S03000005","S99999999","2","5A3",55.071433,-3.609988,"S99999999","","S23000009",3606,"S99999999","S99999999","S00146508","S01015289","S02002833","2"
"DG1 1DB","DG1  1DB","DG1 1DB","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297314","0576536","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000110","S03000005","S99999999","2","7A2",55.072632,-3.609723,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DD","DG1  1DD","DG1 1DD","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","1","297220","0576469","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000110","S03000005","S99999999","2","7A2",55.072011,-3.611170,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DE","DG1  1DE","DG1 1DE","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297105","0576289","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000108","S03000005","S99999999","2","7A2",55.070370,-3.612905,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DF","DG1  1DF","DG1 1DF","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297145","0576325","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000109","S03000005","S99999999","2","7A2",55.070702,-3.612292,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DG","DG1  1DG","DG1 1DG","198001","202504","S99999999","S99999999","S12000006","S13002888","S99999999","1","297024","0576406","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071404,-3.614215,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1DH","DG1  1DH","DG1 1DH","198001","199502","S99999999","S99999999","S12000006","S13002888","S99999999","1","297160","0576300","8","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000108","S03000005","S99999999","2","7A2",55.070480,-3.612048,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DJ","DG1  1DJ","DG1 1DJ","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297103","0576237","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000108","S03000005","S99999999","2","7A2",55.069902,-3.612918,"S99999999","","S23000009",392,"S99999999","S99999999","S00146532","S01015287","S02002832","2"
"DG1 1DL","DG1  1DL","DG1 1DL","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297052","0576314","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000109","S03000005","S99999999","2","7A2",55.070583,-3.613744,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DN","DG1  1DN","DG1 1DN","198001","199812","S99999999","S99999999","S12000006","S13002888","S99999999","1","297046","0576323","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000109","S03000005","S99999999","2","7A2",55.070663,-3.613841,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DP","DG1  1DP","DG1 1DP","198001","200508","S99999999","S99999999","S12000006","S13002888","S99999999","1","297036","0576331","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000109","S03000005","S99999999","2","7A2",55.070733,-3.614000,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DQ","DG1  1DQ","DG1 1DQ","198001","199812","S99999999","S99999999","S12000006","S13002888","S99999999","1","297170","0576304","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000108","S03000005","S99999999","2","7A2",55.070518,-3.611893,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DR","DG1  1DR","DG1 1DR","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297090","0576314","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000109","S03000005","S99999999","2","7A2",55.070591,-3.613149,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1DS","DG1  1DS","DG1 1DS","198001","200908","S99999999","S99999999","S12000006","S13002888","S99999999","1","297067","0576415","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071494,-3.613545,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1DT","DG1  1DT","DG1 1DT","199410","","S99999999","S99999999","S12000006","S13002888","S99999999","0","296984","0576427","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071584,-3.614849,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1DU","DG1  1DU","DG1 1DU","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","296990","0576395","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071298,-3.614744,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1DX","DG1  1DX","DG1 1DX","198001","","S99999999","S99999999","S12000006","S13002887","S99999999","1","297714","0576677","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008094","08C29","S99999999","S01001022","S02000186","2","6D2","S00097799","S01007613","S02001431","S34000803","S03000005","S99999999","2","5B2",55.073981,-3.603511,"S99999999","","S23000009",3606,"S99999999","S99999999","S00146458","S01015289","S02002833","2"
"DG1 1DY","DG1  1DY","DG1 1DY","198001","201105","S99999999","S99999999","S12000006","S13002888","S99999999","1","296990","0576395","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071298,-3.614744,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1DZ","DG1  1DZ","DG1 1DZ","197308","199207","S99999999","S99999999","S12000006","S13002888","S99999999","1","297010","0576400","8","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071347,-3.614432,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1EA","DG1  1EA","DG1 1EA","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297031","0576428","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071603,-3.614114,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1EB","DG1  1EB","DG1 1EB","198110","","S99999999","S99999999","S12000006","S13002888","S99999999","1","297003","0576359","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.070977,-3.614527,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1ED","DG1  1ED","DG1 1ED","198001","201505","S99999999","S99999999","S12000006","S13002888","S99999999","1","296974","0576348","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.070873,-3.614977,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1EE","DG1  1EE","DG1 1EE","198001","199512","S99999999","S99999999","S12000006","S13002888","S99999999","1","297030","0576380","8","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071172,-3.614112,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1EF","DG1  1EF","DG1 1EF","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","296937","0576376","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071116,-3.615566,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1EG","DG1  1EG","DG1 1EG","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","296930","0576340","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.070792,-3.615663,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
"DG1 1EH","DG1  1EH","DG1 1EH","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297021","0576325","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000109","S03000005","S99999999","2","7A2",55.070676,-3.614233,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1EJ","DG1  1EJ","DG1 1EJ","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297076","0576373","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000109","S03000005","S99999999","2","7A2",55.071118,-3.613389,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1EL","DG1  1EL","DG1 1EL","198001","","S99999999","S99999999","S12000006","S13002888","S99999999","0","297126","0576363","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008083","08C28","S99999999","S01001022","S02000186","2","2B1","S00097787","S01007612","S02001430","S34000109","S03000005","S99999999","2","7A2",55.071039,-3.612603,"S99999999","","S23000009",392,"S99999999","S99999999","S00146499","S01015287","S02002832","2"
"DG1 1EN","DG1  1EN","DG1 1EN","198001","200710","S99999999","S99999999","S12000006","S13002888","S99999999","1","297015","0576412","1","S08000017","S99999999","S92000003","S99999999","0","S14000073","S15000001","S09000004","S22000055","S03000005","S30000016","99ZZ00","S00008082","08C28","S99999999","S01001022","S02000186","2","5A2","S00097786","S01007612","S02001430","S34000869","S03000005","S99999999","2","7D1",55.071456,-3.614358,"S99999999","","S23000009",392,"S99999999","S99999999","S00146514","S01015287","S02002832","2"
