pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"HX3 7DR","HX3  7DR","HX3 7DR","201807","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411464","0426967","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055113","00CYFJ","E65000001","E01010937","E02002246","6","4C2","E00055113","E01010937","E02002246","E33011728","E38000025","E63007965","A1","6B4",53.738979,-1.827681,"E37000062","","E23000010",23397,"E56000030","E54000054","E00055113","E01010937","E02002246","UN1"
"HX3 7DS","HX3  7DS","HX3 7DS","201807","","E99999999","E99999999","E08000033","E05001375","E43000293","0","412383","0426844","1","E18000003","E40000012","E92000001","E12000003","2","E14001147","E15000003","E24000045","E30000029","E16000040","E08000033","00CYFZ","E00054998","00CYFE","E65000001","E01010907","E02002254","8","3C1","E00054998","E01010907","E02002254","E33011767","E38000025","","A1","1B2",53.737852,-1.813754,"E37000062","","E23000010",23118,"E56000030","E54000054","E00054998","E01010907","E02002254","RSN1"
"HX3 7DT","HX3  7DT","HX3 7DT","201801","","E99999999","E99999999","E08000033","E05001378","E43000293","0","412806","0428615","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055129","00CYFJ","E65000001","E01010933","E02002246","5","3A2","E00055129","E01010933","E02002246","E33011731","E38000025","E63007965","A1","5B3",53.753760,-1.807269,"E37000062","","E23000010",17184,"E56000030","E54000054","E00055129","E01010933","E02002246","UN1"
"HX3 7DU","HX3  7DU","HX3 7DU","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411206","0426842","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055105","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055105","E01010935","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.737861,-1.831597,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055105","E01010935","E02002246","UN1"
"HX3 7DX","HX3  7DX","HX3 7DX","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411154","0426923","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055105","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055105","E01010935","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.738590,-1.832382,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055105","E01010935","E02002246","UN1"
"HX3 7DY","HX3  7DY","HX3 7DY","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411142","0426939","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055105","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055105","E01010935","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.738734,-1.832564,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055105","E01010935","E02002246","UN1"
"HX3 7DZ","HX3  7DZ","HX3 7DZ","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411143","0426866","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055105","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055105","E01010935","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.738078,-1.832551,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055105","E01010935","E02002246","UN1"
"HX3 7EA","HX3  7EA","HX3 7EA","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411184","0426894","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055105","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055105","E01010935","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.738328,-1.831929,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055105","E01010935","E02002246","UN1"
"HX3 7EB","HX3  7EB","HX3 7EB","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411241","0426935","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055105","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055105","E01010935","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.738696,-1.831063,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055105","E01010935","E02002246","UN1"
"HX3 7ED","HX3  7ED","HX3 7ED","198109","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411149","0427012","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055105","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055105","E01010935","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.739390,-1.832455,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055105","E01010935","E02002246","UN1"
"HX3 7EE","HX3  7EE","HX3 7EE","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411038","0427048","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055108","00CYFJ","E65000001","E01010936","E02002246","6","4A2","E00055108","E01010936","E02002246","E33011729","E38000025","E63007965","A1","6B2",53.739716,-1.834137,"E37000062","","E23000010",29948,"E56000030","E54000054","E00055108","E01010936","E02002246","UN1"
"HX3 7EF","HX3  7EF","HX3 7EF","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411111","0427128","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055108","00CYFJ","E65000001","E01010936","E02002246","6","4A2","E00055108","E01010936","E02002246","E33011729","E38000025","E63007965","A1","6B2",53.740433,-1.833027,"E37000062","","E23000010",29948,"E56000030","E54000054","E00055108","E01010936","E02002246","UN1"
"HX3 7EG","HX3  7EG","HX3 7EG","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411174","0427077","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055104","00CYFJ","E65000001","E01010936","E02002246","6","6D2","E00168679","E01010936","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.739973,-1.832074,"E37000062","","E23000010",29948,"E56000030","E54000054","E00168679","E01010936","E02002246","UN1"
"HX3 7EH","HX3  7EH","HX3 7EH","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411180","0427051","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055105","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055105","E01010935","E02002246","E33011729","E38000025","E63007965","A1","5A1",53.739740,-1.831984,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055105","E01010935","E02002246","UN1"
"HX3 7EJ","HX3  7EJ","HX3 7EJ","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411312","0427071","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055112","00CYFJ","E65000001","E01010935","E02002246","6","6D2","E00055112","E01010935","E02002246","E33011727","E38000025","E63007965","A1","5B3",53.739917,-1.829982,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055112","E01010935","E02002246","UN1"
"HX3 7EL","HX3  7EL","HX3 7EL","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411310","0427021","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055112","00CYFJ","E65000001","E01010935","E02002246","6","6D2","E00055112","E01010935","E02002246","E33011727","E38000025","E63007965","A1","5B3",53.739467,-1.830014,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055112","E01010935","E02002246","UN1"
"HX3 7EN","HX3  7EN","HX3 7EN","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411553","0427082","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055111","00CYFJ","E65000001","E01010935","E02002246","6","6A1","E00055111","E01010935","E02002246","E33011728","E38000025","E63007965","A1","6B2",53.740010,-1.826328,"E37000062","","E23000010",24681,"E56000030","E54000054","E00055111","E01010935","E02002246","UN1"
"HX3 7EP","HX3  7EP","HX3 7EP","198001","","E99999999","E99999999","E08000033","E05001378","E43000293","0","411539","0426965","1","E18000003","E40000012","E92000001","E12000003","2","E14001262","E15000003","E24000045","E30000029","E16000040","E08000033","00CYGC","E00055113","00CYFJ","E65000001","E01010937","E02002246","6","4C2","E00055113","E01010937","E02002246","E33011728","E38000025","E63007965","A1","6B4",53.738959,-1.826544,"E37000062","","E23000010",23397,"E56000030","E54000054","E00055113","E01010937","E02002246","UN1"
