pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"SM1 3SP","SM1  3SP","SM1 3SP","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526248","0165286","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020877","00BFGN","E65000001","E01004149","E02000851","5","2B1","E00020877","E01004149","E02000851","E33036116","E38000245","E63012369","A1","5A2",51.372604,-0.187600,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020877","E01004149","E02000851","UN1"
"SM1 3SQ","SM1  3SQ","SM1 3SQ","200405","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526202","0165235","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020877","00BFGN","E65000001","E01004149","E02000851","5","2B1","E00020877","E01004149","E02000851","E33036116","E38000245","E63012369","A1","5A2",51.372156,-0.188279,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020877","E01004149","E02000851","UN1"
"SM1 3SR","SM1  3SR","SM1 3SR","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526155","0165277","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020877","00BFGN","E65000001","E01004149","E02000851","5","2B1","E00020877","E01004149","E02000851","E33036116","E38000245","E63012369","A1","5A2",51.372544,-0.188939,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020877","E01004149","E02000851","UN1"
"SM1 3SS","SM1  3SS","SM1 3SS","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526092","0165242","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020885","00BFGN","E65000001","E01004149","E02000851","5","2B2","E00020885","E01004149","E02000851","E33036116","E38000245","E63012369","A1","3D1",51.372243,-0.189856,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020885","E01004149","E02000851","UN1"
"SM1 3ST","SM1  3ST","SM1 3ST","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526131","0165234","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020885","00BFGN","E65000001","E01004149","E02000851","5","2B2","E00020885","E01004149","E02000851","E33036116","E38000245","E63012369","A1","3D1",51.372163,-0.189298,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020885","E01004149","E02000851","UN1"
"SM1 3SU","SM1  3SU","SM1 3SU","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526094","0165109","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020885","00BFGN","E65000001","E01004149","E02000851","5","2B2","E00020885","E01004149","E02000851","E33036116","E38000245","E63012369","A1","3D1",51.371048,-0.189874,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020885","E01004149","E02000851","UN1"
"SM1 3SW","SM1  3SW","SM1 3SW","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526230","0165206","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020877","00BFGN","E65000001","E01004149","E02000851","5","2B1","E00020877","E01004149","E02000851","E33036116","E38000245","E63012369","A1","5A2",51.371889,-0.187887,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020877","E01004149","E02000851","UN1"
"SM1 3SX","SM1  3SX","SM1 3SX","198001","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526109","0165183","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020885","00BFGN","E65000001","E01004149","E02000851","5","2B2","E00020885","E01004149","E02000851","E33036116","E38000245","E63012369","A1","3D1",51.371709,-0.189632,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020885","E01004149","E02000851","UN1"
"SM1 3SY","SM1  3SY","SM1 3SY","200606","200607","E99999999","E99999999","E09000029","E05013765","E43000219","1","525907","0163866","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGM","E00020829","00BFGM","E65000001","E01004142","E02000851","5","2A2","E00166822","E01004142","E02000851","E33031644","E38000245","E63012369","A1","3D1",51.359918,-0.192999,"E37000051","","E23000001",10196,"E56000021","E54000031","E00181016","E01034156","E02000851","UN1"
"SM1 3SZ","SM1  3SZ","SM1 3SZ","200409","","E99999999","E99999999","E09000029","E05013766","E43000219","0","526176","0165087","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020877","00BFGN","E65000001","E01004149","E02000851","5","2B1","E00020877","E01004149","E02000851","E33036116","E38000245","E63012369","A1","5A2",51.370832,-0.188704,"E37000051","","E23000001",24557,"E56000021","E54000031","E00020877","E01004149","E02000851","UN1"
"SM1 3TA","SM1  3TA","SM1 3TA","199812","200006","E99999999","E99999999","E09000029","E05013766","E43000219","1","526377","0165409","6","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGN","E00020875","00BFGN","E65000001","E01004147","E02000846","5","6D2","E00020875","E01004147","E02000846","E33036092","E38000245","E63012369","A1","6B1",51.373681,-0.185704,"E37000051","","E23000001",25229,"E56000021","E54000031","E00020875","E01004147","E02000846","UN1"
"SM1 3TD","SM1  3TD","SM1 3TD","199002","200802","E99999999","E99999999","E09000029","E05013765","E43000219","1","525907","0163866","1","E18000007","E40000003","E92000001","E12000007","5","E14001534","E15000007","E24000016","E30000234","E16000068","E09000029","00BFGM","E00020829","00BFGM","E65000001","E01004142","E02000851","5","2A2","E00166822","E01004142","E02000851","E33031644","E38000245","E63012369","A1","3D1",51.359918,-0.192999,"E37000051","","E23000001",10196,"E56000021","E54000031","E00181016","E01034156","E02000851","UN1"
